Date,SP500Price,USDCADPrice,Close,Volume,CPI,EPS,PE
6/21/2021,4224.79,1.2359,126.260002,1557900,141.4,1.79,70.53631397
6/18/2021,4166.45,1.2462,125.959999,9652500,141.4,1.79,70.36871453
6/17/2021,4221.86,1.2361,127.080002,2928400,141.4,1.79,70.99441453
6/16/2021,4223.7,1.2276,127.68,2257000,141.4,1.79,71.32960894
6/15/2021,4246.59,1.218,127.330002,2308100,141.4,1.79,71.13407933
6/14/2021,4255.15,1.2141,126.410004,2353900,141.4,1.79,70.62011397
6/11/2021,4247.44,1.2155,126.099998,2557100,141.4,1.79,70.44692626
6/10/2021,4239.18,1.2094,124.699997,1808300,141.4,1.79,69.66480279
6/9/2021,4219.55,1.2109,124.919998,3552200,141.4,1.79,69.78770838
6/8/2021,4227.26,1.211,125.68,3515800,141.4,1.79,70.2122905
6/7/2021,4226.52,1.2079,126.029999,1977800,141.4,1.79,70.40782067
6/4/2021,4229.89,1.2079,126.209999,1541900,141.4,1.79,70.50837933
6/3/2021,4192.85,1.2102,126.120003,2380900,141.4,1.79,70.45810223
6/2/2021,4208.12,1.2032,125.980003,2170800,141.4,1.79,70.37988994
6/1/2021,4202.04,1.207,125.849998,3341200,141.4,1.79,70.30726145
5/28/2021,4204.11,1.2068,125.620003,6010000,141,1.79,70.17877263
5/27/2021,4200.88,1.2064,126,4597900,141,1.79,70.39106145
5/26/2021,4195.99,1.2117,124.449997,2638700,141,1.79,69.52513799
5/25/2021,4188.13,1.2062,123.459999,3463400,141,1.79,68.97206648
5/21/2021,4155.86,1.2066,123.470001,2239100,141,1.79,68.97765419
5/20/2021,4159.12,1.2058,122.970001,2042000,141,1.79,68.69832458
5/19/2021,4115.68,1.2131,122.839996,3255500,141,1.79,68.62569609
5/18/2021,4127.83,1.2064,123.139999,2219700,141,1.79,68.79329553
5/17/2021,4163.29,1.2066,122.290001,2046000,141,1.79,68.31843631
5/14/2021,4173.85,1.2102,121.860001,2461200,141,1.79,68.07821285
5/13/2021,4112.5,1.216,121.139999,3052000,141,1.79,67.67597709
5/12/2021,4063.04,1.2131,119.940002,5049800,141,1.79,67.00558771
5/11/2021,4152.1,1.2099,119.410004,6574700,141,1.79,66.70949944
5/10/2021,4188.43,1.2097,120.379997,3103300,141,1.79,67.25139497
5/7/2021,4232.6,1.213,120.260002,2268700,141,1.79,67.18435866
5/6/2021,4201.62,1.2148,119.57,2647700,141,1.79,66.79888268
5/5/2021,4167.59,1.2264,119.040001,4172800,141,1.79,66.50279385
5/4/2021,4164.66,1.2309,117.919998,4022000,141,1.79,65.87709385
5/3/2021,4192.66,1.2276,118.089996,1672200,141,1.79,65.9720648
4/30/2021,4181.17,1.2289,117.309998,2405300,140.3,1.79,65.53631173
4/29/2021,4211.47,1.2279,118.110001,9136600,140.3,1.67,70.7245515
4/28/2021,4183.18,1.2312,117.739998,9467700,140.3,1.67,70.50299281
4/27/2021,4186.72,1.2393,117.110001,7340800,140.3,1.67,70.1257491
4/26/2021,4187.62,1.2395,116.75,5661400,140.3,1.67,69.91017964
4/23/2021,4180.17,1.2475,116.559998,4116100,140.3,1.67,69.79640599
4/22/2021,4134.98,1.2504,115.849998,4374700,140.3,1.67,69.37125629
4/21/2021,4173.42,1.2496,116.040001,4075100,140.3,1.67,69.48503054
4/20/2021,4134.94,1.2607,116.599998,5197600,140.3,1.67,69.82035808
4/19/2021,4163.26,1.2532,117.949997,8480200,140.3,1.67,70.62874072
4/16/2021,4185.47,1.2504,118.489998,5376900,140.3,1.67,70.95209461
4/15/2021,4170.42,1.2541,118.019997,8582000,140.3,1.67,70.67065689
4/14/2021,4124.66,1.252,117.339996,7398900,140.3,1.67,70.26347066
4/13/2021,4141.59,1.2531,117.18,4415500,140.3,1.67,70.16766467
4/12/2021,4127.99,1.2561,117.589996,10317200,140.3,1.67,70.41317126
4/9/2021,4128.8,1.2527,117.110001,2429100,140.3,1.67,70.1257491
4/8/2021,4097.17,1.2562,116.800003,1875000,140.3,1.67,69.94012156
4/7/2021,4079.95,1.2607,116.550003,1907300,140.3,1.67,69.79042096
4/6/2021,4073.94,1.2563,116.489998,1680100,140.3,1.67,69.75448982
4/5/2021,4077.91,1.2521,116.5,6352100,140.3,1.67,69.76047904
4/1/2021,4019.87,1.2545,116,2863400,140.3,1.67,69.46107784
3/31/2021,3972.89,1.2558,115.870003,3144100,139.6,1.67,69.38323533
3/30/2021,3958.55,1.2634,117.139999,2961600,139.6,1.67,70.14371198
3/29/2021,3971.09,1.2588,117.120003,3248300,139.6,1.67,70.13173832
3/26/2021,3974.54,1.2576,117.059998,4331300,139.6,1.67,70.09580719
3/25/2021,3909.52,1.261,116.290001,9018800,139.6,1.67,69.63473114
3/24/2021,3889.14,1.2575,115.959999,2291200,139.6,1.67,69.43712515
3/23/2021,3910.52,1.2585,115.839996,3674200,139.6,1.67,69.36526707
3/22/2021,3940.59,1.252,115.980003,2201800,139.6,1.67,69.44910359
3/19/2021,3913.1,1.2497,116.540001,12535000,139.6,1.67,69.78443174
3/18/2021,3915.46,1.2484,117.040001,2652700,139.6,1.67,70.08383293
3/17/2021,3974.12,1.24,116.410004,4351000,139.6,1.67,69.70658922
3/16/2021,3962.71,1.2443,115.989998,2126400,139.6,1.67,69.45508862
3/15/2021,3968.94,1.2468,115.919998,2510900,139.6,1.67,69.41317246
3/12/2021,3943.34,1.2471,116.449997,2556900,139.6,1.67,69.73053713
3/11/2021,3939.34,1.2526,116.220001,3174700,139.6,1.67,69.59281497
3/10/2021,3898.81,1.2617,115.940002,3032800,139.6,1.67,69.4251509
3/9/2021,3875.44,1.2634,114.300003,4426200,139.6,1.67,68.44311557
3/8/2021,3821.35,1.266,114.489998,3375400,139.6,1.67,68.55688503
3/5/2021,3841.94,1.2655,112.57,4863400,139.6,1.67,67.40718563
3/4/2021,3768.47,1.2665,109.879997,6608100,139.6,1.67,65.79640539
3/3/2021,3819.72,1.2653,109.760002,2618700,139.6,1.67,65.7245521
3/2/2021,3870.29,1.2631,109.699997,3037800,139.6,1.67,65.68862096
3/1/2021,3901.82,1.2645,109.739998,2813900,139.6,1.67,65.71257365
2/26/2021,3811.15,1.2739,108.360001,8127100,138.9,1.67,64.88622814
2/25/2021,3829.34,1.2599,110.349998,10436600,138.9,1.67,66.07784311
2/24/2021,3925.43,1.2511,111.879997,4572200,138.9,1.67,66.99401018
2/23/2021,3881.37,1.2587,112.169998,3681300,138.9,1.67,67.16766347
2/22/2021,3876.5,1.261,111.07,5257400,138.9,1.67,66.50898204
2/19/2021,3906.71,1.261,109.769997,5063600,138.9,1.67,65.73053713
2/18/2021,3913.97,1.2677,109.110001,6096100,138.9,1.67,65.33532994
2/17/2021,3931.33,1.2699,107.370003,6741000,138.9,1.67,64.29341497
2/16/2021,3932.59,1.2686,106.459999,3746500,138.9,1.67,63.7485024
2/12/2021,3934.83,1.2694,106.199997,4753400,138.9,1.67,63.59281257
2/11/2021,3916.38,1.2702,105.809998,2391900,138.9,1.67,63.35928024
2/10/2021,3909.88,1.2699,105.93,2368000,138.9,1.67,63.43113772
2/9/2021,3911.23,1.2693,107.07,5005100,138.9,1.67,64.11377246
2/8/2021,3915.59,1.2738,107.129997,6046000,138.9,1.67,64.1496988
2/5/2021,3886.83,1.2751,106.68,1408600,138.9,1.67,63.88023952
2/4/2021,3871.74,1.2825,106.300003,3830600,138.9,1.67,63.65269641
2/3/2021,3830.17,1.2781,105.540001,2136900,138.9,1.67,63.19760539
2/2/2021,3826.31,1.278,105.660004,5220500,138.9,1.67,63.26946347
2/1/2021,3773.86,1.2849,104.519997,3454800,138.9,1.67,62.58682455
1/29/2021,3714.24,1.2777,103.5,6095100,138.2,1.02,101.4705882
1/28/2021,3787.38,1.2828,105.169998,9572500,138.2,1.02,103.1078412
1/27/2021,3750.77,1.2798,104.080002,5800600,138.2,1.02,102.0392176
1/26/2021,3849.62,1.2689,105.989998,4771700,138.2,1.02,103.9117627
1/25/2021,3855.36,1.2738,106.290001,4802900,138.2,1.02,104.2058833
1/22/2021,3841.47,1.2735,107.360001,14473800,138.2,1.02,105.2549029
1/21/2021,3853.07,1.2633,107.839996,12609900,138.2,1.02,105.7254863
1/20/2021,3851.85,1.2629,108.07,8270000,138.2,1.02,105.9509804
1/19/2021,3798.91,1.2731,107.800003,11767400,138.2,1.02,105.6862775
1/15/2021,3768.25,1.2732,108.400002,4775900,138.2,1.02,106.2745118
1/14/2021,3795.54,1.2635,108.18,4210600,138.2,1.02,106.0588235
1/13/2021,3809.84,1.2694,108.559998,1628300,138.2,1.02,106.4313706
1/12/2021,3801.19,1.2708,108.459999,2500900,138.2,1.02,106.3333324
1/11/2021,3799.61,1.2783,107.839996,4696000,138.2,1.02,105.7254863
1/8/2021,3824.68,1.2683,107.980003,4412500,138.2,1.02,105.862748
1/7/2021,3803.79,1.2687,108.07,4883800,138.2,1.02,105.9509804
1/6/2021,3748.14,1.2674,106.879997,2791800,138.2,1.02,104.7843108
1/5/2021,3726.86,1.267,105.349998,3126400,138.2,1.02,103.2843118
1/4/2021,3700.65,1.2777,104.68,2233600,138.2,1.02,102.627451
12/31/2020,3756.07,1.273,104.589996,1636900,137.4,1.02,102.5392118
12/30/2020,3732.04,1.2758,104.82,1362600,137.4,1.02,102.7647059
12/29/2020,3727.04,1.2817,105.199997,3520300,137.4,1.02,103.137252
12/24/2020,3703.06,1.2873,104.910004,978400,137.4,1.02,102.8529451
12/23/2020,3690.01,1.2845,104.860001,3435200,137.4,1.02,102.8039225
12/22/2020,3687.26,1.2907,103.480003,1630100,137.4,1.02,101.4509833
12/21/2020,3694.92,1.2854,103.720001,2113800,137.4,1.02,101.6862755
12/18/2020,3709.41,1.2783,104.050003,10169900,137.4,1.02,102.0098069
12/17/2020,3722.48,1.2719,104.43,5580500,137.4,1.02,102.3823529
12/16/2020,3701.17,1.2742,104.760002,4599400,137.4,1.02,102.7058843
12/15/2020,3694.62,1.2697,104.419998,3277300,137.4,1.02,102.3725471
12/14/2020,3647.49,1.276,104.860001,3514600,137.4,1.02,102.8039225
12/11/2020,3663.46,1.2772,106.370003,2009100,137.4,1.02,104.2843167
12/10/2020,3668.1,1.2737,106.440002,1895600,137.4,1.02,104.3529431
12/9/2020,3672.82,1.2814,106.25,3232200,137.4,1.02,104.1666667
12/8/2020,3702.25,1.2814,105.809998,2812700,137.4,1.02,103.7352922
12/7/2020,3691.96,1.2796,105.730003,1821700,137.4,1.02,103.6568657
12/4/2020,3699.12,1.278,105.150002,4167100,137.4,1.02,103.0882373
12/3/2020,3666.72,1.286,105.839996,2232500,137.4,1.02,103.764702
12/2/2020,3669.01,1.2918,106.389999,2426600,137.4,1.02,104.3039206
12/1/2020,3662.45,1.2932,107.040001,2233100,137.4,1.02,104.9411775
11/30/2020,3621.63,1.3,106.059998,4645500,137.7,1.02,103.9803902
11/27/2020,3638.35,1.299,108.160004,1572100,137.7,1.02,106.0392196
11/25/2020,3629.65,1.3,107.709999,5200500,137.7,1.02,105.5980382
11/24/2020,3635.41,1.2994,107.709999,5161300,137.7,1.02,105.5980382
11/23/2020,3577.59,1.3077,105.599998,5606000,137.7,1.02,103.5294098
11/20/2020,3557.54,1.3096,104.330002,3988100,137.7,1.02,102.2843157
11/19/2020,3581.87,1.3071,103.970001,7909700,137.7,1.02,101.9313735
11/18/2020,3567.79,1.3081,104.080002,5884300,137.7,1.02,102.0392176
11/17/2020,3609.53,1.3102,103.459999,10202200,137.7,1.02,101.4313716
11/16/2020,3626.91,1.3072,101.75,6378300,137.7,1.02,99.75490196
11/13/2020,3585.15,1.3131,100.400002,3420000,137.7,1.02,98.43137451
11/12/2020,3537.01,1.3139,100.290001,3793300,137.7,1.02,98.32353039
11/11/2020,3572.66,1.3062,100.139999,3102400,137.7,1.02,98.17646961
11/10/2020,3545.53,1.3029,99.400002,5255700,137.7,1.02,97.45098235
11/9/2020,3550.5,1.3007,97.669998,7357000,137.7,1.02,95.7549
11/6/2020,3509.44,1.3055,96.739998,2351400,137.7,1.02,94.84313529
11/5/2020,3510.45,1.3047,96.269997,3588700,137.7,1.02,94.38235
11/4/2020,3443.44,1.3139,97.230003,6099400,137.7,1.02,95.32353235
11/3/2020,3369.16,1.313,94.940002,2258300,137.7,1.02,93.07843333
11/2/2020,3310.24,1.3215,93.290001,3395800,137.7,1.02,91.46078529
10/30/2020,3269.96,1.3317,93.160004,2842700,137.5,1.21,76.99173884
10/29/2020,3310.11,1.3323,92.889999,4234100,137.5,1.21,76.76859421
10/28/2020,3271.03,1.3319,91.190002,6162100,137.5,1.21,75.36363802
10/27/2020,3390.68,1.3184,92.910004,8791000,137.5,1.21,76.78512727
10/26/2020,3400.97,1.3207,94.5,5814500,137.5,1.21,78.09917355
10/23/2020,3465.39,1.3121,96.290001,12957900,137.5,1.21,79.57851322
10/22/2020,3453.49,1.3133,97.349998,3919500,137.5,1.21,80.4545438
10/21/2020,3435.56,1.3145,96.730003,5716100,137.5,1.21,79.94215124
10/20/2020,3443.12,1.3124,95.900002,7565500,137.5,1.21,79.2562
10/19/2020,3426.92,1.3192,96.150002,7680000,137.5,1.21,79.46281157
10/16/2020,3483.81,1.3187,97.339996,6206600,137.5,1.21,80.44627769
10/15/2020,3483.34,1.3219,97.07,5193600,137.5,1.21,80.2231405
10/14/2020,3488.67,1.3145,97.080002,2291800,137.5,1.21,80.23140661
10/13/2020,3511.93,1.3137,97.300003,3800400,137.5,1.21,80.41322562
10/9/2020,3477.13,1.3118,97.349998,3080400,137.5,1.21,80.4545438
10/8/2020,3446.83,1.3194,97.709999,3890700,137.5,1.21,80.75206529
10/7/2020,3419.45,1.3253,97.669998,3379900,137.5,1.21,80.71900661
10/6/2020,3360.95,1.3307,95.639999,2291700,137.5,1.21,79.04132149
10/5/2020,3408.63,1.3265,95.519997,4875800,137.5,1.21,78.94214628
10/2/2020,3348.44,1.3307,94.269997,2122500,137.5,1.21,77.90908843
10/1/2020,3380.8,1.3287,93.559998,2743400,137.5,1.21,77.3223124
9/30/2020,3363,1.3319,93.489998,4507200,136.9,1.21,77.26446116
9/29/2020,3335.47,1.3387,93.910004,3559800,136.9,1.21,77.61157355
9/28/2020,3351.6,1.3372,95.559998,8686700,136.9,1.21,78.97520496
9/25/2020,3298.46,1.3384,94.489998,2342200,136.9,1.21,78.09090744
9/24/2020,3246.59,1.3362,94.190002,1447100,136.9,1.21,77.84297686
9/23/2020,3236.92,1.3385,93.629997,1489300,136.9,1.21,77.38016281
9/22/2020,3315.57,1.3301,94.32,1726900,136.9,1.21,77.95041322
9/21/2020,3281.06,1.3306,94.349998,2113100,136.9,1.21,77.97520496
9/18/2020,3319.47,1.3204,95.470001,7517200,136.9,1.21,78.90082727
9/17/2020,3357.01,1.3164,96.529999,1499000,136.9,1.21,79.77685868
9/16/2020,3385.49,1.3176,96.669998,1891500,136.9,1.21,79.89256033
9/15/2020,3401.2,1.3181,98.129997,1532200,136.9,1.21,81.09917107
9/14/2020,3383.54,1.3174,97.870003,1850800,136.9,1.21,80.8843
9/11/2020,3340.97,1.3174,97.18,1814800,136.9,1.21,80.31404959
9/10/2020,3339.19,1.319,96.410004,1563100,136.9,1.21,79.67768926
9/9/2020,3398.96,1.3141,97.5,2022100,136.9,1.21,80.5785124
9/8/2020,3331.84,1.3232,96.290001,2535800,136.9,1.21,79.57851322
9/4/2020,3426.96,1.3061,96.910004,2494100,136.9,1.21,80.0909124
9/3/2020,3455.06,1.3126,97.839996,2411300,136.9,1.21,80.85950083
9/2/2020,3580.84,1.3042,99.139999,1720700,136.9,1.21,81.93388347
9/1/2020,3526.65,1.3062,99.029999,2311300,136.9,1.21,81.84297438
8/31/2020,3500.31,1.3045,99.330002,2837900,137,1.21,82.09091074
8/28/2020,3508.01,1.3097,101.07,2097500,137,1.21,83.52892562
8/27/2020,3484.55,1.3123,101.900002,2358600,137,1.21,84.21487769
8/26/2020,3478.73,1.3139,101.400002,5161500,137,1.21,83.80165455
8/25/2020,3443.62,1.3168,99.919998,2698700,137,1.21,82.57851074
8/24/2020,3431.28,1.3216,98.940002,4203600,137,1.21,81.76859669
8/21/2020,3397.16,1.3175,97.919998,1799500,137,1.21,80.92561818
8/20/2020,3385.51,1.3182,97.919998,2347800,137,1.21,80.92561818
8/19/2020,3374.85,1.3213,97.690002,2302600,137,1.21,80.73553884
8/18/2020,3389.78,1.3167,97.32,1384000,137,1.21,80.42975207
8/17/2020,3381.99,1.3214,97.099998,4731300,137,1.21,80.24793223
8/14/2020,3372.85,1.3266,97.459999,1356600,137,1.21,80.54545372
8/13/2020,3373.43,1.322,97.650002,2225500,137,1.21,80.70248099
8/12/2020,3380.35,1.3244,98.040001,3338600,137,1.21,81.02479421
8/11/2020,3333.69,1.33,97.660004,6151300,137,1.21,80.71074711
8/10/2020,3360.47,1.335,96.230003,5673700,137,1.21,79.5289281
8/7/2020,3351.28,1.3383,95.400002,2133400,137,1.21,78.84297686
8/6/2020,3349.16,1.3304,94.589996,2762900,137,1.21,78.17355041
8/5/2020,3327.77,1.3264,93.800003,6086200,137,1.21,77.52066364
8/4/2020,3306.51,1.3317,92.489998,4465400,137,1.21,76.43801488
7/31/2020,3271.12,1.3413,92.400002,2697000,137.2,1.21,76.36363802
7/30/2020,3246.22,1.3422,93.239998,3286000,137.2,0.73,127.7260247
7/29/2020,3258.44,1.334,93.080002,2791500,137.2,0.73,127.5068521
7/28/2020,3218.44,1.3376,92.489998,3540200,137.2,0.73,126.6986274
7/27/2020,3239.41,1.3354,93.400002,6094000,137.2,0.73,127.9452082
7/24/2020,3215.63,1.3413,93.720001,7322800,137.2,0.73,128.383563
7/23/2020,3235.66,1.3408,95.110001,3609200,137.2,0.73,130.2876726
7/22/2020,3276.02,1.3415,95.389999,2384300,137.2,0.73,130.6712315
7/21/2020,3257.3,1.3457,95.699997,10320700,137.2,0.73,131.0958863
7/20/2020,3251.84,1.3533,94.940002,7974500,137.2,0.73,130.0547973
7/17/2020,3224.73,1.3576,95.860001,3872800,137.2,0.73,131.3150699
7/16/2020,3215.57,1.357,95.760002,4159600,137.2,0.73,131.1780849
7/15/2020,3226.56,1.3508,95.779999,11913700,137.2,0.73,131.2054781
7/14/2020,3197.52,1.3612,94.830002,5313800,137.2,0.73,129.9041123
7/13/2020,3155.22,1.3608,93.440002,3795300,137.2,0.73,128.0000027
7/10/2020,3185.04,1.3591,93.080002,5997700,137.2,0.73,127.5068521
7/9/2020,3152.05,1.3584,91.269997,3786100,137.2,0.73,125.0273932
7/8/2020,3169.94,1.351,91.980003,3787300,137.2,0.73,126.0000041
7/7/2020,3145.32,1.3602,92.470001,2553800,137.2,0.73,126.6712342
7/6/2020,3179.72,1.3536,93.410004,4543700,137.2,0.73,127.9589096
7/2/2020,3130.01,1.3563,92.769997,3093900,137.2,0.73,127.0821877
6/30/2020,3100.29,1.3573,92.110001,2686200,137.2,0.73,126.1780836
6/29/2020,3053.24,1.3657,92.209999,2828200,137.2,0.73,126.3150671
6/26/2020,3009.05,1.3688,91.199997,3996700,137.2,0.73,124.9315027
6/25/2020,3083.76,1.3636,93.169998,2241500,137.2,0.73,127.6301342
6/24/2020,3050.33,1.3637,91.709999,5469900,137.2,0.73,125.6301356
6/23/2020,3131.29,1.3545,92.599998,2501800,137.2,0.73,126.8493123
6/22/2020,3117.86,1.352,92.099998,1642100,137.2,0.73,126.1643808
6/19/2020,3097.74,1.3603,92.360001,12390000,137.2,0.73,126.5205493
6/18/2020,3115.34,1.3599,93,2511100,137.2,0.73,127.3972603
6/17/2020,3113.49,1.3563,92.269997,2130900,137.2,0.73,126.3972562
6/16/2020,3124.74,1.3542,92.75,2513300,137.2,0.73,127.0547945
6/15/2020,3066.59,1.357,91.370003,2472300,137.2,0.73,125.1643877
6/12/2020,3041.31,1.3583,91.349998,3125900,137.2,0.73,125.1369836
6/11/2020,3002.1,1.3624,89.889999,3055800,137.2,0.73,123.1369849
6/10/2020,3190.14,1.3411,93.239998,2209200,137.2,0.73,127.7260247
6/9/2020,3207.18,1.3414,94.639999,2258600,137.2,0.73,129.6438342
6/8/2020,3232.39,1.3382,96.07,2254400,137.2,0.73,131.6027397
6/5/2020,3193.93,1.3424,96.800003,2874700,137.2,0.73,132.6027438
6/4/2020,3112.35,1.3498,94.910004,2548500,137.2,0.73,130.0137041
6/3/2020,3122.87,1.3493,94.360001,2692800,137.2,0.73,129.2602753
6/2/2020,3080.82,1.3516,93.639999,4171000,137.2,0.73,128.2739712
6/1/2020,3055.73,1.3571,91.25,2481200,137.2,0.73,125
5/29/2020,3044.31,1.3769,89.330002,4124200,136.1,0.73,122.3698658
5/28/2020,3029.73,1.3761,91.330002,2888800,136.1,0.73,125.1095918
5/27/2020,3036.13,1.375,92.25,5392200,136.1,0.73,126.369863
5/26/2020,2991.77,1.3777,88.029999,4636800,136.1,0.73,120.5890397
5/22/2020,2955.45,1.3994,82.269997,2249500,136.1,0.73,112.698626
5/21/2020,2948.51,1.3952,83.68,2852600,136.1,0.73,114.630137
5/20/2020,2971.61,1.39,86.010002,4883300,136.1,0.73,117.8219205
5/19/2020,2922.94,1.3941,83.730003,6332900,136.1,0.73,114.6986342
5/15/2020,2863.7,1.4108,82.639999,2125100,136.1,0.73,113.2054781
5/14/2020,2852.5,1.4048,83.139999,3731800,136.1,0.73,113.8904096
5/13/2020,2820,1.4099,82.5,4620900,136.1,0.73,113.0136986
5/12/2020,2870.12,1.4077,84.889999,3711900,136.1,0.73,116.2876699
5/11/2020,2930.32,1.4006,86.599998,3598900,136.1,0.73,118.6301342
5/8/2020,2929.8,1.3925,85.339996,7174600,136.1,0.73,116.9041041
5/7/2020,2881.19,1.397,84.18,1813000,136.1,0.73,115.3150685
5/6/2020,2848.42,1.4143,84.620003,3956800,136.1,0.73,115.9178123
5/5/2020,2868.44,1.4045,84.879997,2876300,136.1,0.73,116.2739685
5/4/2020,2842.74,1.4083,85.139999,3727300,136.1,0.73,116.6301356
5/1/2020,2830.71,1.4084,84.480003,2946200,136.1,0.73,115.7260315
4/30/2020,2912.43,1.3941,85.629997,3816100,135.7,0.73,117.3013658
4/29/2020,2939.51,1.3877,88.339996,4298900,135.7,1.27,69.55905197
4/28/2020,2863.39,1.3993,86.129997,7004000,135.7,1.27,67.81889528
4/27/2020,2878.48,1.4029,84.949997,10161400,135.7,1.27,66.88976142
4/24/2020,2836.74,1.4102,83.199997,3593000,135.7,1.27,65.51180866
4/23/2020,2797.8,1.4071,82.260002,3007500,135.7,1.27,64.77165512
4/22/2020,2799.31,1.4159,83,4304600,135.7,1.27,65.35433071
4/21/2020,2736.56,1.4207,83.730003,12451200,135.7,1.27,65.92913622
4/20/2020,2823.16,1.4145,86.809998,7114000,135.7,1.27,68.35432913
4/17/2020,2874.56,1.3998,87.470001,12155200,135.7,1.27,68.87401654
4/16/2020,2799.55,1.4079,83.629997,5221500,135.7,1.27,65.85039134
4/15/2020,2783.36,1.4111,85.260002,4311300,135.7,1.27,67.13385984
4/14/2020,2846.06,1.3881,87.389999,6009900,135.7,1.27,68.81102283
4/13/2020,2761.63,1.3902,86.110001,6166100,135.7,1.27,67.80315039
4/9/2020,2789.82,1.3973,88.25,4437300,135.7,1.27,69.48818898
4/8/2020,2749.98,1.4012,87.410004,10499200,135.7,1.27,68.8267748
4/7/2020,2659.41,1.3993,85.669998,4432800,135.7,1.27,67.45669134
4/6/2020,2663.68,1.4109,85.900002,6604700,135.7,1.27,67.63779685
4/3/2020,2488.65,1.4201,82.080002,3881600,135.7,1.27,64.62992283
4/2/2020,2526.9,1.4131,83.660004,4059600,135.7,1.27,65.8740189
4/1/2020,2470.5,1.4188,83.050003,4373100,135.7,1.27,65.39370315
3/31/2020,2584.59,1.4059,87.169998,5492400,136.6,1.27,68.6377937
3/30/2020,2626.65,1.4169,84.800003,4212400,136.6,1.27,66.77165591
3/27/2020,2541.47,1.3977,82.540001,4661100,136.6,1.27,64.99212677
3/26/2020,2630.07,1.4016,86.410004,5054000,136.6,1.27,68.03937323
3/25/2020,2475.56,1.419,85.120003,7159400,136.6,1.27,67.02362441
3/24/2020,2447.33,1.4459,81.75,8878100,136.6,1.27,64.37007874
3/23/2020,2237.4,1.4496,72.25,8021900,136.6,1.27,56.88976378
3/20/2020,2304.92,1.4362,78.5,11147700,136.6,1.27,61.81102362
3/19/2020,2409.39,1.451,82.099998,4779700,136.6,1.27,64.64566772
3/18/2020,2398.1,1.4503,80,7684000,136.6,1.27,62.99212598
3/17/2020,2529.19,1.4199,89.099998,7983200,136.6,1.27,70.15747874
3/16/2020,2386.13,1.4016,83.849998,9645200,136.6,1.27,66.02362047
3/13/2020,2711.02,1.3803,90.32,9529700,136.6,1.27,71.11811024
3/12/2020,2480.64,1.3926,78.610001,11157100,136.6,1.27,61.89763858
3/11/2020,2741.38,1.3776,87.870003,7163400,136.6,1.27,69.18897874
3/10/2020,2882.23,1.3722,92.379997,7581500,136.6,1.27,72.74015512
3/9/2020,2746.56,1.3701,89.349998,10781200,136.6,1.27,70.35432913
3/6/2020,2972.37,1.3423,97.5,5422000,136.6,1.27,76.77165354
3/5/2020,3023.94,1.3405,99.800003,5322200,136.6,1.27,78.58267953
3/4/2020,3130.12,1.3384,101.18,5061500,136.6,1.27,79.66929134
3/3/2020,3003.37,1.3385,100.580002,6468200,136.6,1.27,79.19685197
3/2/2020,3090.23,1.3322,102.290001,5715900,136.6,1.27,80.54330787
2/28/2020,2954.22,1.3396,99.82,7774400,137.4,1.27,78.5984252
2/27/2020,2978.76,1.3388,102.519997,3211400,137.4,1.27,80.72440709
2/26/2020,3116.39,1.333,103.970001,4138800,137.4,1.27,81.86614252
2/25/2020,3128.21,1.3277,106.220001,4582400,137.4,1.27,83.63779606
2/24/2020,3225.89,1.3292,108.32,3005000,137.4,1.27,85.29133858
2/21/2020,3337.75,1.3222,109.209999,5528000,137.4,1.27,85.9921252
2/20/2020,3373.23,1.3259,108,4167100,137.4,1.27,85.03937008
2/19/2020,3386.15,1.3218,107.760002,2218100,137.4,1.27,84.85039528
2/18/2020,3370.29,1.3256,107.849998,4046800,137.4,1.27,84.92125827
2/14/2020,3380.16,1.3252,108.300003,1970800,137.4,1.27,85.27559291
2/13/2020,3373.94,1.3267,108.309998,4704900,137.4,1.27,85.28346299
2/12/2020,3379.45,1.3249,108.059998,2034100,137.4,1.27,85.0866126
2/11/2020,3357.75,1.3286,107.769997,1418600,137.4,1.27,84.85826535
2/10/2020,3352.09,1.3315,107.419998,3115200,137.4,1.27,84.58267559
2/7/2020,3327.71,1.3311,107.239998,1277600,137.4,1.27,84.44094331
2/6/2020,3345.78,1.3284,107.629997,2062600,137.4,1.27,84.74802913
2/5/2020,3334.69,1.3278,106.949997,4030700,137.4,1.27,84.21259606
2/4/2020,3297.59,1.3272,106.440002,2326600,137.4,1.27,83.8110252
2/3/2020,3248.92,1.3284,104.760002,2727500,137.4,1.27,82.48819055
1/31/2020,3225.52,1.3235,104.580002,2763300,136.8,1.27,82.34645827
1/30/2020,3283.66,1.3208,105.540001,2669000,136.8,1.26,83.76190556
1/29/2020,3273.4,1.3196,105.779999,4934500,136.8,1.26,83.95238016
1/28/2020,3276.24,1.3155,105.699997,5561800,136.8,1.26,83.88888651
1/27/2020,3243.63,1.3192,105.349998,3384500,136.8,1.26,83.61110952
1/24/2020,3295.47,1.3142,105.769997,2231800,136.8,1.26,83.94444206
1/23/2020,3325.54,1.3122,107.309998,5277300,136.8,1.26,85.16666508
1/22/2020,3321.75,1.3134,106.730003,4587700,136.8,1.26,84.70635159
1/21/2020,3320.79,1.3067,106.790001,7447100,136.8,1.26,84.75396905
1/17/2020,3329.62,1.3063,106.550003,4172300,136.8,1.26,84.56349444
1/16/2020,3316.81,1.304,106.150002,2048300,136.8,1.26,84.24603333
